run_id,final_pnl,fees,adverse_selection,spread_capture,forced_liquidations,k_vol,gamma,gamma_inv_scale,gamma_vol_scale,gamma_cap_factor,gamma_imb,size_base,size_min_factor,size_exp,max_inventory,order_ttl
957b15f2,-3.490094043672798,-3.675066166812351,-0.09605144023138254,0.5577372381599108,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.1,3,0.1,1.0
b7208271,-3.500948657787376,-3.6118820413975703,-0.09394420299850509,0.4622657513807493,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.1,3,0.2,0.6
35da483a,-3.5914526915421447,-3.6116903267508604,-0.10118230968644923,0.40113034216644206,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.1,3,0.2,1.0
5f35c3de,-3.4828802720257954,-3.654406210434842,-0.09474857638166986,0.5196967906834493,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.05,0.8
6b2b3019,-3.3197164801276813,-3.5521402239546003,-0.09388792787863615,0.5678478116470858,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.05,0.6
037ec4be,-3.484285588199782,-3.660714360467537,-0.0977410542423689,0.5468404035327339,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.05,1.0
9232fbe6,-3.7354120707550464,-3.7289691243346264,-0.13284031372485697,0.4383627555325655,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.05,0.4
a1514177,-3.466064999205628,-3.6311775762034753,-0.09875703709471358,0.5052947321198713,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.1,0.8
89b60747,-3.397352412579494,-3.5011689002396715,-0.08849444036792878,0.39059150683608973,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.1,1.0
0c830a3d,-3.7294231221949303,-3.7299677179700175,-0.09487087249964678,0.4161518431595865,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.1,0.4
e32aa652,-3.5212053096875024,-3.63040545593472,-0.09782857111999971,0.49356298325932785,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.1,0.6
da266e20,-3.571684884336719,-3.6633171423388564,-0.09193767735218927,0.4745361588856452,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.2,0.4
6777c58f,-3.2444212917107507,-3.412985751859002,-0.09850967054477251,0.4758878796087643,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.2,0.6
370ac7f0,-3.4759550966518873,-3.6338720796290773,-0.1014941807362905,0.5303125499020763,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.2,0.8
7bbb2304,-3.2585350876779557,-3.459308716106247,-0.09554275795288085,0.5439212742093299,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.05,0.6
da14759a,-3.6463196724507725,-3.795166179798405,-0.09172481880645252,0.554969382793202,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,1,0.2,1.0
f20a2cb8,-3.4163710871489457,-3.603923955661697,-0.0949096426078165,0.49030065737877493,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.05,0.8
4ca5a826,-3.7403078044862923,-3.72251804946016,-0.12753346632359047,0.3820737865456577,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.05,0.4
3a479f4e,-3.3562110628427035,-3.498059630724156,-0.09042473957007459,0.4420063807549033,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.05,1.0
54b9cf18,-3.4070216614454694,-3.5789380482291797,-0.09687384724598286,0.5109363185853203,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.1,0.6
dcf0e1ed,-3.4953158959342545,-3.662771755558257,-0.09815021951087242,0.5214997262520144,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.1,0.8
12df9e50,-3.614344860330675,-3.6874179902154416,-0.09289617078422463,0.43973618197756786,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.1,0.4
12158aca,-3.333623051779796,-3.5385379287748338,-0.0948870227604804,0.49350909779027163,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.1,1.0
d72f2fc8,-3.375772640636569,-3.460654866637911,-0.09790967640175029,0.4059030661248246,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.2,0.6
ad3503ce,-3.22657077639451,-3.542053026051254,-0.09298907724877467,0.6119573501874659,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.2,1.0
5dae4552,-3.4965862634890073,-3.604158582942001,-0.09898852301249098,0.4583606779445063,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.2,0.8
fb9341c7,-3.5053512777158176,-3.572209611551739,-0.09415036057723179,0.4224610930462584,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,2,0.2,0.4
bd410b37,-3.4567734768534137,-3.5260143656233494,-0.09703898687135828,0.44929245989475325,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.05,0.6
7be4b6bf,-3.4670542977200967,-3.6310875679664814,-0.11213110507941888,0.5302967969588565,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.05,0.4
25c92975,-3.5292144596387516,-3.6200226402208084,-0.09760181931036356,0.4376393966895176,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.05,1.0
7e6a5869,-3.633556723996662,-3.711014027843779,-0.1345344440773866,0.49712796538332943,2,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.05,0.8
f54abd1e,-3.4312861046892067,-3.5166783094189173,-0.0968660728737078,0.40734364457350686,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.1,0.8
da657e03,-3.3023322361623286,-3.364321642106736,-0.10037705662764483,0.3929757050752955,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.1,0.6
018ffe76,-3.5510975836023135,-3.590384609772678,-0.0930995268382868,0.39506972498159776,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.1,0.4
480b85d2,-3.537582044953524,-3.6601197168887634,-0.10320159093094529,0.4613858415554331,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.1,1.0
93bc99f7,-3.354268313443754,-3.578689330971503,-0.09281653998100395,0.5743278062020358,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.2,0.6
39e0ae95,-3.5398851306017605,-3.6733970747494693,-0.09740311314965865,0.5014916208236591,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.2,0.4
33c73180,-3.1030686957692524,-3.365663932551709,-0.09292270656855783,0.5429996974067479,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.2,1.0
b5bef8e7,-3.241307703217899,-3.4313552906545177,-0.08925833635955796,0.4724001438710896,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.2,3,0.2,0.8
7e795638,-3.582642553261394,-3.6713012452533387,-0.09391167003651316,0.44339839557659255,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.05,0.6
57452bac,-3.5911171707630274,-3.642473510494921,-0.09221351750138937,0.42070956921442754,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.05,0.8
4cdfe0cd,-3.621351719049926,-3.7477678150438702,-0.09616888752871061,0.5127849882240036,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.05,0.4
cc57b87b,-3.5934287402269547,-3.708895205628907,-0.09461000847682531,0.4771328921505354,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.05,1.0
983cb890,-3.370362767991537,-3.6293298992734164,-0.09147642480846677,0.5825937800442789,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.1,1.0
7e22238a,-3.4504455299775145,-3.593445141569117,-0.09609570708566387,0.5022666642091201,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.1,0.6
7526d2a2,-3.642613121706745,-3.676425473213447,-0.09472490451284303,0.4141605567008628,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.1,0.4
0f458ebf,-3.621833021990824,-3.7198068688722365,-0.0974863153857111,0.4796694159657952,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.1,0.8
3c69211a,-3.316421788544176,-3.579766409764687,-0.09414392362057933,0.6007319598925601,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.2,0.6
79e57852,-3.5882660939969355,-3.6605787420288394,-0.09346739412417292,0.4002745579287266,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.2,0.8
736995fe,-3.5995479027387773,-3.6941271286614303,-0.09529076811454483,0.4875875879447236,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.2,0.4
15e56b61,-3.7680579429779755,-3.8606945003322317,-0.09866597049379036,0.5137377123532323,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,1,0.2,1.0
a03c02c0,-3.6963947756030393,-3.65000817066609,-0.12882970108587466,0.37858736280095323,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.05,0.4
563b532b,-3.0429111747689603,-3.298851435427361,-0.09110455285338531,0.4875327548890043,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.05,0.6
3299ce4e,-3.189394146656923,-3.4418864558905335,-0.09365489389539111,0.5588517912856866,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.05,0.8
e2d050e9,-3.614411785712946,-3.6529186265683413,-0.09487182089640996,0.43464798552483186,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.1,0.4
45a379d4,-3.4541065572520893,-3.64275645716045,-0.0913989490296407,0.5498575407079922,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.05,1.0
e777ce12,-3.1790319995343452,-3.4408523632769143,-0.09850786070656382,0.5460224016001469,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.1,0.6
5f003f66,-3.6309402567021607,-3.6616852379418896,-0.09659419346310977,0.40851499765023225,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.1,0.8
ed431f41,-3.5333840918174246,-3.656594082840015,-0.09793356658666522,0.4828494134047685,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.1,1.0
e4d977be,-3.416838244162136,-3.5745088200645907,-0.09495164477334687,0.476714582032279,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.2,0.6
4f9eb832,-3.36021268524928,-3.599046998827559,-0.09781119124679753,0.5842217834405025,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.2,0.4
1b55093b,-3.3147012476856617,-3.4785288141563755,-0.09242849670685777,0.45053491143711993,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.2,0.8
d876cd49,-3.3282722354033467,-3.519693174111599,-0.09462308938951663,0.49238948527781623,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,2,0.2,1.0
089322b7,-3.359968993168877,-3.5393743409866723,-0.09802199461797337,0.523834307244091,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.05,0.6
5a60b599,-3.243200067012367,-3.475177210382188,-0.09887553392464099,0.5603853309758882,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.05,0.8
2811c843,-3.497874090460755,-3.6407517490178463,-0.11577672868028584,0.5344061297307993,1,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.05,0.4
bf1deada,-3.3748477620065387,-3.6200615206213507,-0.09686788336954413,0.598149588605901,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.05,1.0
0129ce47,-3.5306062214986014,-3.6231659962239666,-0.09786196350040911,0.46240677983466827,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.1,0.6
69f18f26,-3.5647862032128614,-3.6437666955201435,-0.09498591565490133,0.42950249247364397,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.1,0.4
21c12940,-3.364364288832803,-3.5971301162464004,-0.09450476882622323,0.5919737118460277,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.1,1.0
652c7c68,-3.5326284812217636,-3.612343990481848,-0.10004960782290816,0.42621791052390384,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.1,0.8
6478902c,-3.2009592076701665,-3.5030492372416795,-0.09162935463197203,0.583383881249819,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.2,0.8
10880310,-3.434488032298759,-3.5141686805079293,-0.09503894045254245,0.4225212440305783,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.2,0.6
57f7998e,-3.6465261078719777,-3.725172506667667,-0.1032057667469726,0.461500946846534,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.2,1.0
aa59a5a8,-3.5459567470770708,-3.6404578784953983,-0.09844404848604563,0.4656836703287675,0,1.3,0.1,4.0,2.0,5.0,0.5,0.01,0.3,3,0.2,0.4
1f950266,-7.2613298985452275,-7.129380419804446,-0.7556511369145557,0.8941026847146185,9,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.05,0.4
39831702,-7.6752270598954055,-7.286879112920962,-1.1349359622089632,0.998447654499522,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.05,0.6
675ce413,-8.062750500766924,-7.726572503573292,-1.1080506091909008,1.066992050968014,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.05,1.0
b6c5ef36,-7.751796393178665,-7.358859490972746,-1.122286675403783,1.0228961965911765,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.05,0.8
9c73f696,-6.840979748225436,-7.156733749519962,-0.19753634882552018,1.0774774283114552,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.1,0.6
a24bafb2,-7.525938386308553,-7.516267822887724,-0.28109998718190976,0.8633171892472893,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.1,0.4
64bffe4e,-7.635092789209011,-7.5488792867914265,-0.31628542511521035,0.8400735536766033,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.1,1.0
e3453ce8,-7.790858592481527,-7.624772441508904,-0.35899166652059117,0.7688232265691696,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.1,0.8
682c9ee7,-7.1791112138034805,-7.425333603522701,-0.19333200430388345,1.0467164387612864,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.2,0.6
3d77b6ed,-7.0380753085628385,-7.1756658188083895,-0.19579186737202858,0.9053182002958114,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.2,0.4
9e9f089e,-7.067133849104721,-7.213088086934519,-0.18529989041096515,0.8234235013817034,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.2,0.8
afcef1ef,-7.6808816200791625,-7.733117454882713,-0.20510973577010427,0.9375055294308298,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,1,0.2,1.0
ac42a659,-7.624888415486566,-7.391660974850073,-0.9894376175045302,1.0775293209445178,8,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.05,1.0
95c93eb9,-8.312387472291448,-7.7350016209697685,-1.254039659663274,0.9984538541476329,14,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.05,0.4
1224e958,-7.5401554806467175,-7.348706368366354,-1.010680463613237,1.1456419936653803,9,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.05,0.6
b15643c3,-8.198355908425583,-7.607423222128061,-1.2319361819773773,0.9280990469587159,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.05,0.8
5b40dfbb,-7.224988509497052,-7.323004750181693,-0.24238401049546945,0.8880744429869538,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.1,0.6
5555724d,-6.91909568131814,-7.3437632353241336,-0.2155677999455134,1.1896946042234702,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.1,1.0
5a2dea3a,-7.255223092297456,-7.360129497106487,-0.21561774543645174,0.9381121807346032,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.2,0.6
de7401a8,-6.857394566313815,-7.1654725468836755,-0.19135399752940868,1.040982847349573,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.1,0.8
8e1646e1,-8.044726725507644,-7.735206535046265,-0.5645332692661784,0.8991449548187611,3,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.1,0.4
7d8f132d,-7.237212328818714,-7.527997275700197,-0.18938089543928813,1.0637695212181415,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.2,0.4
8a245ef9,-7.327281981295528,-7.3360119661762955,-0.18848083448556666,0.8169491528509565,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.2,0.8
0f022571,-7.752169955059799,-7.786911197043207,-0.20099272290222636,0.9114808942597026,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,2,0.2,1.0
a8ff19fa,-8.314429251489855,-7.662413307760462,-1.3319850563113649,0.9924378600364436,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.05,0.4
c3c528fc,-7.6177846247228445,-7.326799201155759,-1.1289975261704501,1.0631823947764703,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.05,0.6
a9207b14,-7.554182215277251,-7.4888377044390815,-0.4762222306982426,0.9873159952774386,3,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.1,0.6
1624b07d,-7.052429631661653,-7.2500130992626355,-0.1910060876640087,0.9273255439120531,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.1,1.0
4d240f26,-7.721385752145579,-7.749651589772775,-0.4680221639241295,1.1314827478345209,3,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.1,0.4
b904fbfe,-7.926451506469675,-7.530390264167108,-1.1303311462794279,1.0096748249051102,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.05,0.8
23bdffef,-7.47062665813246,-7.49328261499861,-0.3294735191657462,0.9667561338540833,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.1,0.8
b9f5de5b,-8.072722064402114,-7.543714362112292,-1.1173528627682132,0.8935607559609454,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.05,1.0
eaa1fc7e,-7.050994764093048,-7.433336469588355,-0.19909107732601128,1.2090291871560408,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.2,0.6
1f5e1d44,-7.145880485802991,-7.42789124756678,-0.20171777600703045,1.0983418366557325,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.2,0.4
b5802782,-7.378778685197176,-7.487337570891828,-0.19855900995973355,0.9428407554577919,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.2,0.8
04051390,-8.110644740154385,-7.486651064505232,-1.2372664382532566,0.8771763005168911,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.05,0.6
25018007,-7.059523088799324,-7.353733151152478,-0.18993699838297234,1.0726274818079218,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.1,3,0.2,1.0
f5238656,-8.224169286639153,-7.657612830627367,-1.376713927154907,1.0688984875442367,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.05,1.0
6aa3c451,-8.144703082562046,-7.633253032806668,-1.1082726621923544,0.8977789072195144,9,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.05,0.8
85e3f95b,-8.03410968814751,-7.605595896750703,-1.224345627174292,1.0711147318357037,12,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.05,0.4
782adac8,-7.503580447120839,-7.408762994139757,-0.4546263888513255,0.924308195712258,3,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.1,0.6
4bd48ee2,-7.724456143660063,-7.660664594887251,-0.4061700221778282,0.9732554357740124,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.1,0.8
0b1af636,-7.539652045143157,-7.595801306622313,-0.2189850920340637,0.8587619797339526,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.1,0.4
8bca0b23,-7.183159934415016,-7.295179434606807,-0.2012567079703701,0.924822576327594,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.2,0.6
44ba2dbc,-7.516252638108199,-7.684581868816697,-0.21392505396627853,1.046107564494226,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.2,0.4
3a4fb654,-7.7171781931538135,-7.603778803906294,-0.3230722847000208,0.8265840597962754,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.1,1.0
9b9e7a48,-7.565903164564588,-7.744357431079829,-0.19559765128685003,1.0772193285622755,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.2,1.0
7c28138d,-7.547272477015213,-7.572232547422323,-0.19710069533992677,0.8687643917822815,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,1,0.2,0.8
04375e8e,-8.180608390777707,-7.5521074246037925,-1.235432856310337,0.9172845438300694,13,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.05,0.4
f08daf56,-8.225665896552528,-7.6806047170567515,-1.2882389881074359,1.0361555480232398,13,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.05,0.6
ad3423d5,-7.682758221097174,-7.254483664482364,-1.0831724110048955,0.9261032476711362,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.05,0.8
cf018e50,-8.002722497782088,-7.593870811412356,-1.140124173634068,1.0168610907345177,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.05,1.0
04977d48,-7.3843162947359815,-7.439995730552519,-0.32431713655301647,1.0173735966582786,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.1,0.4
ea2e75d0,-7.732816100828131,-7.6112962546264065,-0.4955551979233116,0.9825514013799376,3,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.1,0.8
1e22007f,-7.461144850862183,-7.548391865343132,-0.2474751170338657,0.9515227096786797,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.1,0.6
d3b84f85,-7.194014154596516,-7.33056673987322,-0.18076460584378687,0.9327450436663572,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.1,1.0
34ae39f1,-7.2070288696813805,-7.360571582890248,-0.1985559207390345,0.9472062575874632,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.2,0.8
86dd89f7,-7.700848381036849,-7.798052423960762,-0.19615223841303792,0.9777726181456433,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.2,0.4
e33e344d,-7.051861284320694,-7.325038406237358,-0.20256409003134201,1.0441602420820226,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.2,0.6
e7f508de,-7.8041164722671965,-7.272525639022857,-1.2499733753010644,0.9434891437271277,11,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.05,0.6
641cda97,-7.53208161441944,-7.316855150681079,-0.955420707881519,1.0491944525673784,8,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.05,0.8
a36a2c25,-7.91961146788708,-7.594726267012991,-1.0577597430257968,1.1006946000829074,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.05,1.0
8ec74790,-7.195721076514019,-7.566719215309788,-0.19988067015608693,1.2591327607490643,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,2,0.2,1.0
6b75b4f4,-7.664316883701758,-7.532141006607775,-0.9549225597033845,1.1486596264279292,10,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.05,0.4
55079608,-7.399045201247645,-7.333283520886577,-0.3736978950332354,0.8930000557389659,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.1,0.6
cd07f1a7,-7.589227605125416,-7.608910974430583,-0.3473230480871103,1.005525821101331,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.1,0.4
d1eacea3,-7.651463593183507,-7.6983391186793275,-0.3590067408616884,1.0353139815359702,3,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.1,0.8
6bfa314a,-7.555587777575056,-7.508256891934338,-0.1898880917133133,0.7939011565708631,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.2,0.4
901b9471,-7.409150872837927,-7.618202047874089,-0.20413586732898553,1.0917925482527169,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.2,0.8
10f3075b,-7.497192963990528,-7.575377950487164,-0.2910048724706998,0.973214991518409,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.2,3,0.1,1.0
